label,type,file,frame,h0_0_x,h0_0_y,h0_0_z,h0_1_x,h0_1_y,h0_1_z,h0_2_x,h0_2_y,h0_2_z,h0_3_x,h0_3_y,h0_3_z,h0_4_x,h0_4_y,h0_4_z,h0_5_x,h0_5_y,h0_5_z,h0_6_x,h0_6_y,h0_6_z,h0_7_x,h0_7_y,h0_7_z,h0_8_x,h0_8_y,h0_8_z,h0_9_x,h0_9_y,h0_9_z,h0_10_x,h0_10_y,h0_10_z,h0_11_x,h0_11_y,h0_11_z,h0_12_x,h0_12_y,h0_12_z,h0_13_x,h0_13_y,h0_13_z,h0_14_x,h0_14_y,h0_14_z,h0_15_x,h0_15_y,h0_15_z,h0_16_x,h0_16_y,h0_16_z,h0_17_x,h0_17_y,h0_17_z,h0_18_x,h0_18_y,h0_18_z,h0_19_x,h0_19_y,h0_19_z,h0_20_x,h0_20_y,h0_20_z,h1_0_x,h1_0_y,h1_0_z,h1_1_x,h1_1_y,h1_1_z,h1_2_x,h1_2_y,h1_2_z,h1_3_x,h1_3_y,h1_3_z,h1_4_x,h1_4_y,h1_4_z,h1_5_x,h1_5_y,h1_5_z,h1_6_x,h1_6_y,h1_6_z,h1_7_x,h1_7_y,h1_7_z,h1_8_x,h1_8_y,h1_8_z,h1_9_x,h1_9_y,h1_9_z,h1_10_x,h1_10_y,h1_10_z,h1_11_x,h1_11_y,h1_11_z,h1_12_x,h1_12_y,h1_12_z,h1_13_x,h1_13_y,h1_13_z,h1_14_x,h1_14_y,h1_14_z,h1_15_x,h1_15_y,h1_15_z,h1_16_x,h1_16_y,h1_16_z,h1_17_x,h1_17_y,h1_17_z,h1_18_x,h1_18_y,h1_18_z,h1_19_x,h1_19_y,h1_19_z,h1_20_x,h1_20_y,h1_20_z
you can do it,video,can do (5).MP4,18,0.4880239963531494,0.8707438707351685,-3.532422354624032e-08,0.5058087706565857,0.8735224604606628,-0.005214089993387461,0.518557608127594,0.8938161134719849,-0.008792349137365818,0.5248987674713135,0.920485258102417,-0.010276086628437042,0.5288463234901428,0.9405107498168945,-0.01105259358882904,0.506264328956604,0.9130090475082397,-0.020422443747520447,0.5174448490142822,0.960063636302948,-0.02612675540149212,0.5254190564155579,0.9780030250549316,-0.02608955092728138,0.5319496393203735,0.987067461013794,-0.024557162076234818,0.49520131945610046,0.9264328479766846,-0.017430521547794342,0.5111715197563171,0.9697278738021851,-0.02205989509820938,0.5197372436523438,0.9719035029411316,-0.01735972799360752,0.5234416127204895,0.965588390827179,-0.012451887130737305,0.4884031414985657,0.9347864389419556,-0.013805807568132877,0.5043507218360901,0.9708462953567505,-0.016262371093034744,0.5130323171615601,0.9696256518363953,-0.009674054570496082,0.5162987112998962,0.9623138308525085,-0.003761785104870796,0.4852446913719177,0.9395190477371216,-0.010452826507389545,0.4985887408256531,0.9620019793510437,-0.01173448096960783,0.5071176290512085,0.9628490805625916,-0.00822192057967186,0.510826587677002,0.9587705731391907,-0.004318240098655224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,19,0.48813575506210327,0.8708588480949402,-3.629726208487227e-08,0.5058384537696838,0.8745524883270264,-0.004905663430690765,0.5184313654899597,0.8945966362953186,-0.00850900448858738,0.5245721340179443,0.9208059310913086,-0.010127412155270576,0.5283897519111633,0.9404959082603455,-0.011154882609844208,0.506112277507782,0.9134535193443298,-0.02000492624938488,0.517432689666748,0.9598324298858643,-0.025867633521556854,0.5252448916435242,0.9781591892242432,-0.02644873782992363,0.5319390892982483,0.9885275959968567,-0.02552824094891548,0.4951375126838684,0.9272255897521973,-0.017199208959937096,0.511480987071991,0.9694980382919312,-0.021793382242321968,0.5197439193725586,0.9706626534461975,-0.017450323328375816,0.5231563448905945,0.9639680981636047,-0.012983069755136967,0.4884766936302185,0.9354822635650635,-0.013737466186285019,0.5046501159667969,0.9704930782318115,-0.016102006658911705,0.5130829811096191,0.9686164855957031,-0.009849382564425468,0.5160917639732361,0.9609407186508179,-0.0043595824390649796,0.4854513108730316,0.9401718378067017,-0.010514690540730953,0.49896129965782166,0.9616073966026306,-0.011749370023608208,0.5072926878929138,0.9616421461105347,-0.008368466980755329,0.5107330083847046,0.9572228789329529,-0.0047095040790736675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,20,0.4873170554637909,0.8701648712158203,-3.349454402723495e-08,0.5054228901863098,0.8724647164344788,-0.00591625552624464,0.5185059905052185,0.8926302790641785,-0.009826713241636753,0.52484130859375,0.9197052717208862,-0.01142912171781063,0.5286571383476257,0.9399540424346924,-0.012289216741919518,0.5052993297576904,0.9134266972541809,-0.02143516018986702,0.5168550610542297,0.9605314135551453,-0.027190500870347023,0.5252573490142822,0.9784108996391296,-0.027121469378471375,0.5322162508964539,0.9875838756561279,-0.025569727644324303,0.4943859577178955,0.9271842837333679,-0.018039938062429428,0.5106105804443359,0.9703229069709778,-0.022890865802764893,0.5198643803596497,0.9729064702987671,-0.018176492303609848,0.5242146253585815,0.9668903350830078,-0.013248714618384838,0.4879875183105469,0.9355618953704834,-0.014020982198417187,0.504317045211792,0.9707373380661011,-0.016734331846237183,0.5131739974021912,0.9693411588668823,-0.01040793489664793,0.5166503190994263,0.9619104266166687,-0.004653827752918005,0.4853191673755646,0.9402683973312378,-0.010293032042682171,0.49907946586608887,0.9614171981811523,-0.011653832159936428,0.5076326727867126,0.9618497490882874,-0.008316411636769772,0.5112756490707397,0.957652747631073,-0.004572164732962847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,21,0.48652002215385437,0.8674371838569641,-2.983277624934999e-08,0.5050324201583862,0.8699085116386414,-0.006743737030774355,0.5188176035881042,0.8882165551185608,-0.011142895556986332,0.5256359577178955,0.913811981678009,-0.013237415812909603,0.5287587642669678,0.933999240398407,-0.01454335916787386,0.5042535066604614,0.9122496247291565,-0.020922567695379257,0.5157687067985535,0.9575351476669312,-0.02684713527560234,0.5239804983139038,0.9758878350257874,-0.02731446363031864,0.5307759046554565,0.9865537285804749,-0.026217274367809296,0.4933255612850189,0.9257498383522034,-0.017283402383327484,0.5092085599899292,0.9670505523681641,-0.02188008464872837,0.5185797810554504,0.9710481762886047,-0.017619047313928604,0.523300051689148,0.9667943716049194,-0.013177941553294659,0.48691996932029724,0.933709442615509,-0.013182809576392174,0.5027315616607666,0.9677006602287292,-0.016002362594008446,0.5115451216697693,0.9673052430152893,-0.0100330775603652,0.5154430866241455,0.9613131284713745,-0.004519189707934856,0.48428669571876526,0.937833845615387,-0.009470508433878422,0.4978915750980377,0.9585496783256531,-0.010891178622841835,0.5063499212265015,0.9596447348594666,-0.007563007529824972,0.5104144215583801,0.9565464854240417,-0.0038092928007245064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,22,0.4827650487422943,0.861031174659729,-3.91235914776189e-08,0.5020353198051453,0.8631956577301025,-0.00711813336238265,0.5176444053649902,0.8808943033218384,-0.011581082828342915,0.5247188806533813,0.904445230960846,-0.013638218864798546,0.5269659161567688,0.9232040047645569,-0.01494505349546671,0.5023326873779297,0.9033898115158081,-0.021161366254091263,0.5141837000846863,0.9489158391952515,-0.026712505146861076,0.5224348902702332,0.9675631523132324,-0.026883790269494057,0.5289015769958496,0.9786804914474487,-0.025689274072647095,0.4910099506378174,0.9171589016914368,-0.017609016969799995,0.5074449777603149,0.9591357111930847,-0.021561285480856895,0.51646888256073,0.9619232416152954,-0.017218004912137985,0.5204052329063416,0.9561418294906616,-0.01285530999302864,0.4845314025878906,0.9256227612495422,-0.01362762600183487,0.5015886425971985,0.9601877331733704,-0.01640673168003559,0.5100250840187073,0.9598143100738525,-0.01077775377780199,0.5133886337280273,0.953985333442688,-0.005650194361805916,0.48225829005241394,0.9300371408462524,-0.010002330876886845,0.4968640208244324,0.952099084854126,-0.011862811632454395,0.5049781203269958,0.9526928663253784,-0.008703646250069141,0.508644163608551,0.9489230513572693,-0.005117968190461397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,23,0.47852399945259094,0.8456435799598694,-3.087504651944073e-08,0.4982471764087677,0.8466631770133972,-0.00945713184773922,0.5133755207061768,0.8682138919830322,-0.014363421127200127,0.5197678804397583,0.8987741470336914,-0.016561269760131836,0.5235217809677124,0.9214984774589539,-0.017907867208123207,0.49772658944129944,0.8894386887550354,-0.02073930762708187,0.5118380784988403,0.9343901872634888,-0.02544749528169632,0.5209044814109802,0.9537904858589172,-0.025951698422431946,0.5274920463562012,0.9667393565177917,-0.025658318772912025,0.4863654673099518,0.9015436172485352,-0.0169406458735466,0.5022481679916382,0.9443823099136353,-0.020302576944231987,0.5128819346427917,0.9473060369491577,-0.01729014329612255,0.5179132223129272,0.9419548511505127,-0.014486957341432571,0.4798738658428192,0.9078680872917175,-0.013083434663712978,0.4961416721343994,0.9433484673500061,-0.01584930159151554,0.5053696036338806,0.942133367061615,-0.011982942931354046,0.5089517831802368,0.935780942440033,-0.008633135817945004,0.4776129126548767,0.9115368127822876,-0.009775491431355476,0.490682452917099,0.937177300453186,-0.011973987333476543,0.49917858839035034,0.9394181370735168,-0.009899013675749302,0.5032799243927002,0.9359912276268005,-0.0076332101598382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,24,0.5298245549201965,0.8403401374816895,-6.063198298988937e-08,0.524703860282898,0.8573067784309387,0.002514099469408393,0.5254621505737305,0.8786038756370544,0.0022127297706902027,0.5281153321266174,0.8962021470069885,-0.0011383191449567676,0.5331460237503052,0.9111916422843933,-0.004995899740606546,0.5200901031494141,0.9228161573410034,0.010489537380635738,0.5114378929138184,0.9466408491134644,0.00599529966711998,0.5001257061958313,0.9489004611968994,0.0006077075377106667,0.4908163845539093,0.9450521469116211,-0.0024915917310863733,0.5197632312774658,0.9273969531059265,0.004936952609568834,0.5073453187942505,0.9529979228973389,-0.000710080552380532,0.4952097535133362,0.9499695897102356,-0.0062351166270673275,0.48646441102027893,0.9416182041168213,-0.008863801136612892,0.5203011631965637,0.9299951195716858,-0.0017590807983651757,0.5092837810516357,0.9571146368980408,-0.007157625164836645,0.4971488416194916,0.9558196067810059,-0.010856490582227707,0.4884399175643921,0.9480322599411011,-0.01205633208155632,0.5211500525474548,0.9289165735244751,-0.008666879497468472,0.5151692628860474,0.9541593790054321,-0.011896672658622265,0.5066297054290771,0.9612281322479248,-0.013191613368690014,0.49891453981399536,0.960788369178772,-0.013553932309150696,0.4871705174446106,0.8420887589454651,-3.553183702820206e-08,0.5011434555053711,0.8409255743026733,-0.003414247650653124,0.513611376285553,0.8612616062164307,-0.004814810119569302,0.5215040445327759,0.8885939717292786,-0.006715293973684311,0.5282992124557495,0.9108175039291382,-0.008004833944141865,0.5062404870986938,0.8959184885025024,0.003841396886855364,0.5108078122138977,0.9207663536071777,0.0003707891737576574,0.5110004544258118,0.9237657785415649,-0.0020270429085940123,0.5088302493095398,0.9156819581985474,-0.002212965628132224,0.49905580282211304,0.9091845154762268,0.004255872219800949,0.5030950903892517,0.9362380504608154,0.000563135661650449,0.5008528828620911,0.9338757395744324,-0.0023964466527104378,0.49732139706611633,0.9227259159088135,-0.003108516801148653,0.4951474368572235,0.9183181524276733,0.0035774698480963707,0.5000735521316528,0.94599449634552,-0.0009729908197186887,0.49633505940437317,0.9435374140739441,-0.0036071757785975933,0.49131789803504944,0.9326370358467102,-0.003740824991837144,0.4949023127555847,0.9239240884780884,0.0027095049154013395,0.499358594417572,0.9502678513526917,-0.001239752396941185,0.4952121376991272,0.9575886726379395,-0.0032751853577792645,0.4893482029438019,0.9566678404808044,-0.0035557695664465427
you can do it,video,can do (5).MP4,25,0.520696759223938,0.8448336720466614,1.5251414708927769e-07,0.5270820260047913,0.8577150702476501,-0.017207222059369087,0.5303786993026733,0.8775566220283508,-0.024149034172296524,0.5312658548355103,0.8992000222206116,-0.028543880209326744,0.53643798828125,0.9135730266571045,-0.03248903527855873,0.5220836997032166,0.9215454459190369,-0.013688331469893456,0.5173128247261047,0.9532362222671509,-0.020631827414035797,0.508112907409668,0.9650916457176208,-0.026920419186353683,0.49890926480293274,0.9709924459457397,-0.030642176046967506,0.5147125720977783,0.9221717715263367,-0.007315475959330797,0.5068984031677246,0.9514180421829224,-0.015025777742266655,0.4972168207168579,0.9556989669799805,-0.02161475084722042,0.4895072281360626,0.9501416087150574,-0.025247301906347275,0.5095953345298767,0.9186296463012695,-0.0024539283476769924,0.5020506381988525,0.9420804977416992,-0.00903079193085432,0.4947972297668457,0.9462153315544128,-0.014241053722798824,0.4883822202682495,0.9400025606155396,-0.01662989892065525,0.5058419108390808,0.910825788974762,0.0009456888074055314,0.4999754726886749,0.9260993003845215,-0.004667847417294979,0.4943123161792755,0.9278055429458618,-0.00842895545065403,0.48944443464279175,0.9219021201133728,-0.010141116566956043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,26,0.5303822159767151,0.8459112644195557,1.994514775560674e-07,0.5285046696662903,0.85384601354599,-0.023459259420633316,0.5288953185081482,0.8703164458274841,-0.033355921506881714,0.5297561883926392,0.8902368545532227,-0.039003368467092514,0.5324984192848206,0.9103090763092041,-0.04387059062719345,0.5220043063163757,0.9192338585853577,-0.020560454577207565,0.5171123147010803,0.9499940276145935,-0.026533158496022224,0.508236825466156,0.9631314277648926,-0.031652580946683884,0.4998062252998352,0.971146285533905,-0.034761350601911545,0.5164034962654114,0.9194282293319702,-0.009675632230937481,0.5091246962547302,0.9460257291793823,-0.0155807975679636,0.4993520677089691,0.9514836072921753,-0.02069237269461155,0.4916148781776428,0.9492895007133484,-0.02368689887225628,0.5127205848693848,0.9154308438301086,-0.00038706636405549943,0.5054596066474915,0.9364153742790222,-0.005078122019767761,0.4974868893623352,0.9406505823135376,-0.009510606527328491,0.49118298292160034,0.9383189678192139,-0.011977252550423145,0.5105283260345459,0.9095346331596375,0.006986130494624376,0.5049735307693481,0.923617959022522,0.003190115327015519,0.49963805079460144,0.9258300065994263,-0.00024637323804199696,0.49512407183647156,0.9238278269767761,-0.002197757363319397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,27,0.5314273834228516,0.8538057804107666,2.0503847508734907e-07,0.5261426568031311,0.8610254526138306,-0.021626358851790428,0.5216334462165833,0.8776734471321106,-0.02993961051106453,0.5166056752204895,0.8965117931365967,-0.03412795811891556,0.5117385387420654,0.9156307578086853,-0.03738478571176529,0.5248433351516724,0.9217725992202759,-0.018427491188049316,0.5173119306564331,0.9511458277702332,-0.02425629273056984,0.5073152184486389,0.9639046788215637,-0.029190946370363235,0.49798017740249634,0.9701918363571167,-0.032137028872966766,0.519260823726654,0.9215380549430847,-0.008203884586691856,0.509240984916687,0.9493227005004883,-0.013890357688069344,0.4981382489204407,0.9539783596992493,-0.01999582350254059,0.4897012412548065,0.9512904286384583,-0.023839429020881653,0.5143756866455078,0.9182274341583252,0.0005751329590566456,0.5055782794952393,0.9412103891372681,-0.003947165794670582,0.4966225028038025,0.9435797333717346,-0.010222302749752998,0.49042052030563354,0.9391271471977234,-0.014156097546219826,0.5111606121063232,0.9135525822639465,0.007712292950600386,0.5041486024856567,0.9297217130661011,0.004256794229149818,0.4972839057445526,0.9324585199356079,-0.00039895332884043455,0.4921291768550873,0.9300302267074585,-0.0035234091337770224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,28,0.5315601229667664,0.8514496684074402,2.0266782030375907e-07,0.5256265997886658,0.8568697571754456,-0.021849993616342545,0.5200966000556946,0.8762547373771667,-0.03006916120648384,0.5155157446861267,0.8988783955574036,-0.03419545665383339,0.5104212164878845,0.9217439293861389,-0.03751219063997269,0.5253022313117981,0.9195420742034912,-0.018174802884459496,0.5167749524116516,0.9517287611961365,-0.024246156215667725,0.5058490633964539,0.9655954241752625,-0.029475780203938484,0.4959474802017212,0.9718649983406067,-0.03258555382490158,0.5200260877609253,0.9192471504211426,-0.007926099933683872,0.5093271136283875,0.948913037776947,-0.01545934658497572,0.49728453159332275,0.9503507018089294,-0.02280375175178051,0.48927178978919983,0.9416923522949219,-0.026704438030719757,0.5148358941078186,0.9163718819618225,0.0009252201998606324,0.5058215260505676,0.9420015811920166,-0.004973097704350948,0.49664217233657837,0.9424557685852051,-0.011876939795911312,0.49103280901908875,0.9344282150268555,-0.015596694312989712,0.5112929344177246,0.9127922654151917,0.008189810439944267,0.5042550563812256,0.931952178478241,0.003506904700770974,0.49712809920310974,0.9351537823677063,-0.0018462699372321367,0.49196070432662964,0.9318694472312927,-0.005032303277403116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do (5).MP4,29,0.5306817889213562,0.8514214754104614,1.7807654728585476e-07,0.5217720866203308,0.8576127886772156,-0.017806529998779297,0.5155628323554993,0.8797308206558228,-0.02385830506682396,0.5109095573425293,0.9046626091003418,-0.026660677045583725,0.5041486620903015,0.9258227944374084,-0.028645198792219162,0.5231001377105713,0.9205862283706665,-0.01360830944031477,0.5151208639144897,0.952279806137085,-0.019307024776935577,0.5042208433151245,0.9658821821212769,-0.023782286792993546,0.49454614520072937,0.9722379446029663,-0.026363249868154526,0.5191916823387146,0.9219335317611694,-0.005312425550073385,0.5078004598617554,0.9495680928230286,-0.012549580074846745,0.49591389298439026,0.9499296545982361,-0.018770044669508934,0.487427681684494,0.9417803883552551,-0.021764932200312614,0.5150408744812012,0.9195091128349304,0.001709713484160602,0.5048860311508179,0.9426113367080688,-0.0040788808837533,0.49525660276412964,0.9432448148727417,-0.00968111027032137,0.4886569082736969,0.9361153244972229,-0.012402993626892567,0.5123507976531982,0.9148705005645752,0.00739576481282711,0.504566490650177,0.9311835169792175,0.002586343791335821,0.4967096447944641,0.9336560964584351,-0.0019865583162754774,0.4906185567378998,0.9302551746368408,-0.0043441858142614365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do.MP4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do.MP4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do.MP4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you can do it,video,can do.MP4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
